promoter	guide	count	condition
P1	PA14_RS04905_lipB_24	2271	Mouse_P1_017
P1	PA14_RS04905_lipB_44	8123	Mouse_P1_017
P1	PA14_RS04905_lipB_180	6292	Mouse_P1_017
P1	PA14_RS04910_lis_26	2	Mouse_P1_017
P1	PA14_RS04910_lis_97	194	Mouse_P1_017
P1	PA14_RS04910_lis_147	3424	Mouse_P1_017
P1	PA14_RS04945_holA_15	40	Mouse_P1_017
P1	PA14_RS04945_holA_80	17	Mouse_P1_017
P1	PA14_RS04945_holA_108	349	Mouse_P1_017
P1	PA14_RS04950_lptE_45	30	Mouse_P1_017
P1	PA14_RS04950_lptE_132	1	Mouse_P1_017
P1	PA14_RS04955_leuS_89	30	Mouse_P1_017
P1	PA14_RS04970_cutE_20	10518	Mouse_P1_017
P1	PA14_RS04970_cutE_98	821	Mouse_P1_017
P1	PA14_RS04970_cutE_120	33659	Mouse_P1_017
P1	PA14_RS04980_ybeY_36	697	Mouse_P1_017
P1	PA14_RS04980_ybeY_67	27310	Mouse_P1_017
P1	PA14_RS04980_ybeY_87	7762	Mouse_P1_017
P1	PA14_RS05005_hemL_63	43076	Mouse_P1_017
P1	PA14_RS05005_hemL_96	8247	Mouse_P1_017
P1	PA14_RS05010_thiE_16	404	Mouse_P1_017
P1	PA14_RS05010_thiE_37	1	Mouse_P1_017
P1	PA14_RS05010_thiE_247	3031	Mouse_P1_017
P1	PA14_RS05015_thiD_90	4319	Mouse_P1_017
P1	PA14_RS05770_valS_112	218	Mouse_P1_017
P1	PA14_RS05800_yjgP_135	182	Mouse_P1_017
P1	PA14_RS05805_yjgQ_146	2446	Mouse_P1_017
P1	PA14_RS05805_yjgQ_167	61	Mouse_P1_017
P1	PA14_RS05805_yjgQ_219	1	Mouse_P1_017
P1	PA14_RS05840_secD_42	2	Mouse_P1_017
P1	PA14_RS05840_secD_74	1	Mouse_P1_017
P1	PA14_RS05840_secD_100	1	Mouse_P1_017
P1	PA14_RS05845_secF_23	4043	Mouse_P1_017
P1	PA14_RS05845_secF_59	3	Mouse_P1_017
P1	PA14_RS05845_secF_86	8526	Mouse_P1_017
P1	PA14_RS05845_secF_123	929	Mouse_P1_017
P1	PA14_RS05855_suhB_8	1	Mouse_P1_017
P1	PA14_RS05855_suhB_33	3	Mouse_P1_017
P1	PA14_RS05855_suhB_61	205	Mouse_P1_017
P1	PA14_RS05855_suhB_123	3	Mouse_P1_017
P1	PA14_RS05875_iscS_62	1	Mouse_P1_017
P1	PA14_RS05875_iscS_108	1	Mouse_P1_017
P1	PA14_RS05885_icsA_26	1	Mouse_P1_017
P1	PA14_RS05885_icsA_50	896	Mouse_P1_017
P1	PA14_RS05885_icsA_81	1427	Mouse_P1_017
P1	PA14_RS05885_icsA_110	311	Mouse_P1_017
P1	PA14_RS05890_hscB_13	5948	Mouse_P1_017
P1	PA14_RS05890_hscB_75	1	Mouse_P1_017
P1	PA14_RS05890_hscB_109	1	Mouse_P1_017
P1	PA14_RS05900_fdx2_7	18037	Mouse_P1_017
P1	PA14_RS05900_fdx2_42	4	Mouse_P1_017
P1	PA14_RS05900_fdx2_92	452	Mouse_P1_017
P1	PA14_RS05910_ndk_20	7	Mouse_P1_017
P1	PA14_RS05910_ndk_44	1	Mouse_P1_017
P1	PA14_RS05910_ndk_72	71	Mouse_P1_017
P1	PA14_RS05930_gcpE_19	1	Mouse_P1_017
P1	PA14_RS05930_gcpE_64	7762	Mouse_P1_017
P1	PA14_RS05930_gcpE_89	125	Mouse_P1_017
P1	PA14_RS05930_gcpE_110	3	Mouse_P1_017
P1	PA14_RS05935_hisS_14	1312	Mouse_P1_017
P1	PA14_RS05935_hisS_126	41	Mouse_P1_017
P1	PA14_RS05985_leuA_5	16846	Mouse_P1_017
P1	PA14_RS05985_leuA_66	3243	Mouse_P1_017
P1	PA14_RS05985_leuA_88	7955	Mouse_P1_017
P1	PA14_RS05985_leuA_108	5036	Mouse_P1_017
P1	PA14_RS06100_guaB_76	70	Mouse_P1_017
P1	PA14_RS06100_guaB_102	319	Mouse_P1_017
P1	PA14_RS06105_guaA_111	1	Mouse_P1_017
P1	PA14_RS06285_cumB_42	745	Mouse_P1_017
P1	PA14_RS06285_cumB_64	8518	Mouse_P1_017
P1	PA14_RS06285_cumB_88	8615	Mouse_P1_017
P1	PA14_RS06285_cumB_108	6324	Mouse_P1_017
P1	PA14_RS06305_purL_12	8	Mouse_P1_017
P1	PA14_RS06305_purL_35	1	Mouse_P1_017
P1	PA14_RS06390_ffh_114	15802	Mouse_P1_017
P1	PA14_RS06395_rpsP_62	2	Mouse_P1_017
P1	PA14_RS06400_rimM_7	2	Mouse_P1_017
P1	PA14_RS06400_rimM_86	3	Mouse_P1_017
P1	PA14_RS06405_trmD_140	806	Mouse_P1_017
P1	PA14_RS06440_hom_10	11454	Mouse_P1_017
P1	PA14_RS06440_hom_41	13696	Mouse_P1_017
P1	PA14_RS06440_hom_80	13327	Mouse_P1_017
P1	PA14_RS06440_hom_131	442	Mouse_P1_017
P1	PA14_RS06445_thrC_20	232	Mouse_P1_017
P1	PA14_RS06445_thrC_74	2102	Mouse_P1_017
P1	PA14_RS06445_thrC_97	474	Mouse_P1_017
P1	PA14_RS06445_thrC_120	304	Mouse_P1_017
P1	PA14_RS06610_wspF_31	1690	Mouse_P1_017
P1	PA14_RS06610_wspF_65	6176	Mouse_P1_017
P1	PA14_RS06610_wspF_98	5	Mouse_P1_017
P1	PA14_RS06610_wspF_122	405	Mouse_P1_017
P1	PA14_RS06620_prfB_39	1	Mouse_P1_017
P1	PA14_RS06625_lysS_62	4	Mouse_P1_017
P1	PA14_RS06625_lysS_83	1	Mouse_P1_017
P1	PA14_RS06625_lysS_104	80	Mouse_P1_017
P1	PA14_RS06695_adk_113	1	Mouse_P1_017
P1	PA14_RS06700_yeaZ_53	1	Mouse_P1_017
P1	PA14_RS06700_yeaZ_117	2	Mouse_P1_017
P1	PA14_RS06795_dapD_12	30176	Mouse_P1_017
P1	PA14_RS06795_dapD_86	2948	Mouse_P1_017
P1	PA14_RS06795_dapD_120	669	Mouse_P1_017
P1	PA14_RS06845_rpsB_38	6	Mouse_P1_017
P1	PA14_RS06845_rpsB_62	1	Mouse_P1_017
P1	PA14_RS06845_rpsB_117	37	Mouse_P1_017
P1	PA14_RS06850_tsf_23	1	Mouse_P1_017
P1	PA14_RS06850_tsf_50	4	Mouse_P1_017
P1	PA14_RS06850_tsf_86	2	Mouse_P1_017
P1	PA14_RS06850_tsf_113	338	Mouse_P1_017
P1	PA14_RS06855_pyrH_71	9065	Mouse_P1_017
P1	PA14_RS06855_pyrH_103	10695	Mouse_P1_017
P1	PA14_RS06855_pyrH_138	223	Mouse_P1_017
P1	PA14_RS06860_frr_51	1	Mouse_P1_017
P1	PA14_RS06860_frr_89	1	Mouse_P1_017
P1	PA14_RS06860_frr_111	984	Mouse_P1_017
P1	PA14_RS06860_frr_143	1	Mouse_P1_017
P1	PA14_RS06865_uppS_95	746	Mouse_P1_017
P1	PA14_RS06870_cdsA_43	6	Mouse_P1_017
P1	PA14_RS06870_cdsA_66	9921	Mouse_P1_017
P1	PA14_RS06870_cdsA_89	27859	Mouse_P1_017
P1	PA14_RS06870_cdsA_165	1	Mouse_P1_017
P1	PA14_RS06875_dxr_41	1	Mouse_P1_017
P1	PA14_RS06875_dxr_62	6019	Mouse_P1_017
P1	PA14_RS06885_bamA_113	444	Mouse_P1_017
P1	PA14_RS06895_lpxD_135	9882	Mouse_P1_017
P1	PA14_RS06900_fabZ_107	1	Mouse_P1_017
P1	PA14_RS06905_lpxA_127	157	Mouse_P1_017
P1	PA14_RS06905_lpxA_147	1	Mouse_P1_017
P1	PA14_RS06910_lpxB_26	1056	Mouse_P1_017
P1	PA14_RS06910_lpxB_57	1	Mouse_P1_017
P1	PA14_RS06925_dnaE_38	1	Mouse_P1_017
P1	PA14_RS06930_accA_34	701	Mouse_P1_017
P1	PA14_RS06930_accA_72	3	Mouse_P1_017
P1	PA14_RS06930_accA_146	491	Mouse_P1_017
P1	PA14_RS06935_mesJ_16	6	Mouse_P1_017
P1	PA14_RS06935_mesJ_41	148	Mouse_P1_017
P1	PA14_RS06935_mesJ_134	1491	Mouse_P1_017
P1	PA14_RS06935_mesJ_174	6108	Mouse_P1_017
P1	PA14_RS06940_pyrG_99	1	Mouse_P1_017
P1	PA14_RS06940_pyrG_126	1	Mouse_P1_017
P1	PA14_RS06940_pyrG_200	3	Mouse_P1_017
P1	PA14_RS06945_kdsA_36	139	Mouse_P1_017
P1	PA14_RS06945_kdsA_104	17	Mouse_P1_017
P1	PA14_RS06945_kdsA_185	1	Mouse_P1_017
P1	PA14_RS06950_eno_57	1	Mouse_P1_017
P1	PA14_RS06960_ispD_14	47	Mouse_P1_017
P1	PA14_RS06960_ispD_42	3636	Mouse_P1_017
P1	PA14_RS06960_ispD_74	175	Mouse_P1_017
P1	PA14_RS06960_ispD_150	964	Mouse_P1_017
P1	PA14_RS06990_ispF_59	910	Mouse_P1_017
P1	PA14_RS06990_ispF_79	10241	Mouse_P1_017
P1	PA14_RS06990_ispF_102	8186	Mouse_P1_017
P1	PA14_RS07205_glpD_18	3	Mouse_P1_017
P1	PA14_RS07205_glpD_54	66	Mouse_P1_017
P1	PA14_RS07205_glpD_90	1097	Mouse_P1_017
P1	PA14_RS07205_glpD_112	771	Mouse_P1_017
P1	PA14_RS07450_argF_41	9298	Mouse_P1_017
P1	PA14_RS07450_argF_64	15640	Mouse_P1_017
P1	PA14_RS07450_argF_88	3425	Mouse_P1_017
P1	PA14_RS07450_argF_116	19046	Mouse_P1_017
P1	PA14_RS07495_rnt_40	5640	Mouse_P1_017
P1	PA14_RS07495_rnt_62	19416	Mouse_P1_017
P1	PA14_RS07495_rnt_88	6377	Mouse_P1_017
P1	PA14_RS07500_pyrC_6	1	Mouse_P1_017
P1	PA14_RS07500_pyrC_28	2	Mouse_P1_017
P1	PA14_RS07500_pyrC_72	1198	Mouse_P1_017
P1	PA14_RS07510_argG_27	3068	Mouse_P1_017
P1	PA14_RS07510_argG_53	5204	Mouse_P1_017
P1	PA14_RS07510_argG_83	9857	Mouse_P1_017
P1	PA14_RS07510_argG_113	35	Mouse_P1_017
P1	PA14_RS07635_metG_57	1	Mouse_P1_017
P1	PA14_RS07635_metG_88	963	Mouse_P1_017
P1	PA14_RS07640_mrp_35	57	Mouse_P1_017
P1	PA14_RS07640_mrp_57	1	Mouse_P1_017
P1	PA14_RS07640_mrp_77	788	Mouse_P1_017
P1	PA14_RS07645_dcd_8	2	Mouse_P1_017
P1	PA14_RS07645_dcd_33	1	Mouse_P1_017
P1	PA14_RS07645_dcd_64	200	Mouse_P1_017
P1	PA14_RS07645_dcd_102	2	Mouse_P1_017
P1	PA14_RS08070_fpr_20	2	Mouse_P1_017
P1	PA14_RS08070_fpr_42	9433	Mouse_P1_017
P1	PA14_RS08070_fpr_74	5121	Mouse_P1_017
P1	PA14_RS08070_fpr_104	2	Mouse_P1_017
P1	PA14_RS08895_minE_84	2	Mouse_P1_017
P1	PA14_RS08900_minD_51	157	Mouse_P1_017
P1	PA14_RS08905_minC_7	4	Mouse_P1_017
P1	PA14_RS08905_minC_31	2	Mouse_P1_017
P1	PA14_RS08905_minC_69	27230	Mouse_P1_017
P1	PA14_RS08905_minC_94	1135	Mouse_P1_017
P1	PA14_RS09340_zwf_7	4961	Mouse_P1_017
P1	PA14_RS09340_zwf_65	15424	Mouse_P1_017
P1	PA14_RS09340_zwf_128	690	Mouse_P1_017
P1	PA14_RS09340_zwf_164	2338	Mouse_P1_017
P1	PA14_RS09345_pgl_42	3103	Mouse_P1_017
P1	PA14_RS09345_pgl_62	180	Mouse_P1_017
P1	PA14_RS09345_pgl_86	47	Mouse_P1_017
P1	PA14_RS09345_pgl_152	6626	Mouse_P1_017
P1	PA14_RS09350_eda_26	14163	Mouse_P1_017
P1	PA14_RS09350_eda_63	14874	Mouse_P1_017
P1	PA14_RS09350_eda_99	857	Mouse_P1_017
P1	PA14_RS09350_eda_137	16744	Mouse_P1_017
P1	PA14_RS09400_ubiG_83	3300	Mouse_P1_017
P1	PA14_RS09400_ubiG_181	2268	Mouse_P1_017
P1	PA14_RS09415_gyrA_101	9728	Mouse_P1_017
P1	PA14_RS09415_gyrA_155	14	Mouse_P1_017
P1	PA14_RS09420_serC_37	1	Mouse_P1_017
P1	PA14_RS09420_serC_105	1199	Mouse_P1_017
P1	PA14_RS09425_pheA_12	1	Mouse_P1_017
P1	PA14_RS09425_pheA_89	6	Mouse_P1_017
P1	PA14_RS09425_pheA_122	1360	Mouse_P1_017
P1	PA14_RS09430_hisC2_8	1	Mouse_P1_017
P1	PA14_RS09430_hisC2_86	2	Mouse_P1_017
P1	PA14_RS09430_hisC2_128	2	Mouse_P1_017
P1	PA14_RS09435_-_51	1	Mouse_P1_017
P1	PA14_RS09435_-_86	1266	Mouse_P1_017
P1	PA14_RS09445_rpsA_48	1	Mouse_P1_017
P1	PA14_RS09445_rpsA_68	1	Mouse_P1_017
P1	PA14_RS09445_rpsA_113	49	Mouse_P1_017
P1	PA14_RS09445_rpsA_134	1	Mouse_P1_017
P1	PA14_RS09495_orfN_25	3664	Mouse_P1_017
P1	PA14_RS09495_orfN_56	1966	Mouse_P1_017
P1	PA14_RS09515_tyrB_18	5726	Mouse_P1_017
P1	PA14_RS09515_tyrB_41	3050	Mouse_P1_017
P1	PA14_RS09515_tyrB_63	1	Mouse_P1_017
P1	PA14_RS09515_tyrB_83	7019	Mouse_P1_017
P1	PA14_RS09540_gltx_8	1	Mouse_P1_017
P1	PA14_RS09540_gltx_29	1	Mouse_P1_017
P1	PA14_RS09540_gltx_84	11	Mouse_P1_017
P1	PA14_RS09625_leuC_8	2	Mouse_P1_017
P1	PA14_RS09625_leuC_90	23	Mouse_P1_017
P1	PA14_RS09630_leuD_10	10369	Mouse_P1_017
P1	PA14_RS09630_leuD_40	11400	Mouse_P1_017
P1	PA14_RS09630_leuD_65	3322	Mouse_P1_017
P1	PA14_RS09630_leuD_90	842	Mouse_P1_017
P1	PA14_RS09640_leuB_18	4879	Mouse_P1_017
P1	PA14_RS09640_leuB_46	7615	Mouse_P1_017
P1	PA14_RS09640_leuB_86	26944	Mouse_P1_017
P1	PA14_RS09640_leuB_119	1697	Mouse_P1_017
P1	PA14_RS09645_asd_87	10888	Mouse_P1_017
P1	PA14_RS09645_asd_110	10268	Mouse_P1_017
P1	PA14_RS09645_asd_160	10953	Mouse_P1_017
P1	PA14_RS09645_asd_197	6900	Mouse_P1_017
P1	PA14_RS09665_trpF_7	3516	Mouse_P1_017
P1	PA14_RS09665_trpF_83	16076	Mouse_P1_017
P1	PA14_RS09665_trpF_111	8405	Mouse_P1_017
P1	PA14_RS09665_trpF_155	9893	Mouse_P1_017
P1	PA14_RS09670_accD_101	1	Mouse_P1_017
P1	PA14_RS09675_folC_51	10	Mouse_P1_017
P1	PA14_RS09675_folC_121	87	Mouse_P1_017
P1	PA14_RS09690_purF_68	209	Mouse_P1_017
P1	PA14_RS09690_purF_98	1	Mouse_P1_017
P1	PA14_RS09690_purF_150	2	Mouse_P1_017
P1	PA14_RS09690_purF_177	2	Mouse_P1_017
P1	PA14_RS09695_metZ_23	879	Mouse_P1_017
P1	PA14_RS09695_metZ_56	1996	Mouse_P1_017
P1	PA14_RS09695_metZ_80	4942	Mouse_P1_017
P1	PA14_RS09695_metZ_128	8232	Mouse_P1_017
P1	PA14_RS09805_ppnK_36	1673	Mouse_P1_017
P1	PA14_RS09805_ppnK_72	11	Mouse_P1_017
P1	PA14_RS09805_ppnK_99	7297	Mouse_P1_017
P1	PA14_RS09985_pyrD_12	3563	Mouse_P1_017
P1	PA14_RS09985_pyrD_136	1546	Mouse_P1_017
P1	PA14_RS09985_pyrD_182	2376	Mouse_P1_017
P1	PA14_RS10010_evgA_9	9858	Mouse_P1_017
P1	PA14_RS10010_evgA_34	13154	Mouse_P1_017
P1	PA14_RS10010_evgA_71	11318	Mouse_P1_017
P1	PA14_RS10010_evgA_98	824	Mouse_P1_017
P1	PA14_RS10170_fadB_37	3	Mouse_P1_017
P1	PA14_RS10170_fadB_86	135	Mouse_P1_017
P1	PA14_RS10170_fadB_110	7093	Mouse_P1_017
P1	PA14_RS10175_foaB_9	20	Mouse_P1_017
P1	PA14_RS10175_foaB_45	900	Mouse_P1_017
P1	PA14_RS10175_foaB_65	778	Mouse_P1_017
P1	PA14_RS10175_foaB_95	104	Mouse_P1_017
P1	PA14_RS10185_topA_32	5	Mouse_P1_017
P1	PA14_RS10185_topA_119	3712	Mouse_P1_017
P1	PA14_RS10235_gapA_90	1257	Mouse_P1_017
P1	PA14_RS10235_gapA_111	6801	Mouse_P1_017
P1	PA14_RS10235_gapA_131	1	Mouse_P1_017
P1	PA14_RS10235_gapA_159	1599	Mouse_P1_017
P1	PA14_RS10285_sth_74	1587	Mouse_P1_017
P1	PA14_RS10285_sth_141	8456	Mouse_P1_017
P1	PA14_RS10285_sth_164	1129	Mouse_P1_017
P1	PA14_RS10305_lolC_13	1	Mouse_P1_017
P1	PA14_RS10305_lolC_50	1	Mouse_P1_017
P1	PA14_RS10315_lolE_34	1	Mouse_P1_017
P1	PA14_RS10335_exbD_12	1	Mouse_P1_017
P1	PA14_RS10335_exbD_32	161	Mouse_P1_017
P1	PA14_RS10335_exbD_57	1	Mouse_P1_017
P1	PA14_RS10350_kdsB_83	2	Mouse_P1_017
P1	PA14_RS10360_murB_40	327	Mouse_P1_017
P1	PA14_RS10360_murB_90	2	Mouse_P1_017
P1	PA14_RS10360_murB_116	28	Mouse_P1_017
P1	PA14_RS10365_rne_32	1	Mouse_P1_017
P1	PA14_RS10365_rne_70	6327	Mouse_P1_017
P1	PA14_RS10365_rne_99	63	Mouse_P1_017
P1	PA14_RS10365_rne_133	5183	Mouse_P1_017
P1	PA14_RS10405_fabD_31	2712	Mouse_P1_017
P1	PA14_RS10405_fabD_65	1	Mouse_P1_017
P1	PA14_RS10405_fabD_116	9	Mouse_P1_017
P1	PA14_RS10405_fabD_160	1	Mouse_P1_017
P1	PA14_RS10410_fabG_45	331	Mouse_P1_017
P1	PA14_RS10410_fabG_84	303	Mouse_P1_017
P1	PA14_RS10410_fabG_107	6662	Mouse_P1_017
P1	PA14_RS10410_fabG_128	2	Mouse_P1_017
P1	PA14_RS10420_fabF1_49	50	Mouse_P1_017
P1	PA14_RS10420_fabF1_92	22	Mouse_P1_017
P1	PA14_RS10420_fabF1_112	5268	Mouse_P1_017
P1	PA14_RS10420_fabF1_134	2201	Mouse_P1_017
P1	PA14_RS10435_tmk_56	3	Mouse_P1_017
P1	PA14_RS10435_tmk_114	2940	Mouse_P1_017
P1	PA14_RS10440_holB_42	554	Mouse_P1_017
P1	PA14_RS10440_holB_68	4454	Mouse_P1_017
P1	PA14_RS10440_holB_113	2489	Mouse_P1_017
P1	PA14_RS10480_ETFDH_49	835	Mouse_P1_017
P1	PA14_RS10480_ETFDH_90	56	Mouse_P1_017
P1	PA14_RS10480_ETFDH_179	2429	Mouse_P1_017
P1	PA14_RS10485_etfB_74	1	Mouse_P1_017
P1	PA14_RS10485_etfB_104	77	Mouse_P1_017
P1	PA14_RS10485_etfB_147	3	Mouse_P1_017
P1	PA14_RS10490_etfA_12	686	Mouse_P1_017
P1	PA14_RS10495_fabV_47	1	Mouse_P1_017
P1	PA14_RS10495_fabV_68	448	Mouse_P1_017
P1	PA14_RS10495_fabV_101	1	Mouse_P1_017
P1	PA14_RS10880_pyrF_8	1	Mouse_P1_017
P1	PA14_RS10880_pyrF_99	1	Mouse_P1_017
P1	PA14_RS11010_efp_11	2111	Mouse_P1_017
P1	PA14_RS11010_efp_33	8989	Mouse_P1_017
P1	PA14_RS11010_efp_58	95	Mouse_P1_017
P1	PA14_RS11330_rsbU_71	1	Mouse_P1_017
P1	PA14_RS11335_rsbW_72	1	Mouse_P1_017
P1	PA14_RS11665_thrS_52	107	Mouse_P1_017
P1	PA14_RS11665_thrS_93	974	Mouse_P1_017
P1	PA14_RS11665_thrS_129	3445	Mouse_P1_017
P1	PA14_RS11670_infC_28	2	Mouse_P1_017
P1	PA14_RS11670_infC_90	193	Mouse_P1_017
P1	PA14_RS11670_infC_126	2	Mouse_P1_017
P1	PA14_RS11670_infC_153	1	Mouse_P1_017
P1	PA14_RS11680_rplT_99	1	Mouse_P1_017
P1	PA14_RS11685_pheS_144	313	Mouse_P1_017
P1	PA14_RS12145_-_25	5	Mouse_P1_017
P1	PA14_RS12145_-_50	326	Mouse_P1_017
P1	PA14_RS12275_purB_12	1	Mouse_P1_017
P1	PA14_RS12275_purB_94	1	Mouse_P1_017
P1	PA14_RS12290_trmU_12	1	Mouse_P1_017
P1	PA14_RS12290_trmU_72	1	Mouse_P1_017
P1	PA14_RS12290_trmU_118	5051	Mouse_P1_017
P1	PA14_RS12345_ftsK_80	15	Mouse_P1_017
P1	PA14_RS12345_ftsK_123	6431	Mouse_P1_017
P1	PA14_RS12350_lolA_113	754	Mouse_P1_017
P1	PA14_RS12350_lolA_146	458	Mouse_P1_017
P1	PA14_RS12360_serS_13	1	Mouse_P1_017
P1	PA14_RS12360_serS_34	1	Mouse_P1_017
P1	PA14_RS12360_serS_54	38831	Mouse_P1_017
P1	PA14_RS12365_cysG_16	170	Mouse_P1_017
P1	PA14_RS12365_cysG_98	867	Mouse_P1_017
P1	PA14_RS12365_cysG_130	3138	Mouse_P1_017
P1	PA14_RS12365_cysG_198	663	Mouse_P1_017
P1	PA14_RS12380_tusE_25	1589	Mouse_P1_017
P1	PA14_RS12380_tusE_55	5205	Mouse_P1_017
P1	PA14_RS12380_tusE_83	9358	Mouse_P1_017
P1	PA14_RS12385_tusB_6	485	Mouse_P1_017
P1	PA14_RS12385_tusB_27	1112	Mouse_P1_017
P1	PA14_RS12385_tusB_49	54	Mouse_P1_017
P1	PA14_RS12385_tusB_70	2261	Mouse_P1_017
P1	PA14_RS12390_tusC_28	1	Mouse_P1_017
P1	PA14_RS12390_tusC_49	187	Mouse_P1_017
P1	PA14_RS12390_tusC_104	393	Mouse_P1_017
P1	PA14_RS12395_dsrE_32	1	Mouse_P1_017
P1	PA14_RS12395_dsrE_84	1	Mouse_P1_017
P1	PA14_RS12505_pgsA_12	35	Mouse_P1_017
P1	PA14_RS12505_pgsA_39	9	Mouse_P1_017
P1	PA14_RS12505_pgsA_76	23	Mouse_P1_017
P1	PA14_RS12505_pgsA_98	3550	Mouse_P1_017
P1	PA14_RS12815_pa1L_70	8548	Mouse_P1_017
P1	PA14_RS12815_pa1L_95	17145	Mouse_P1_017
P1	PA14_RS12815_pa1L_118	33517	Mouse_P1_017
P1	PA14_RS12815_pa1L_157	9728	Mouse_P1_017
P1	PA14_RS12925_ACADM_14	10640	Mouse_P1_017
P1	PA14_RS12925_ACADM_79	3975	Mouse_P1_017
P1	PA14_RS12925_ACADM_130	9938	Mouse_P1_017
P1	PA14_RS12925_ACADM_164	6450	Mouse_P1_017
P1	PA14_RS13110_xylL_32	426	Mouse_P1_017
P1	PA14_RS13110_xylL_156	5104	Mouse_P1_017
P1	PA14_RS13110_xylL_188	8938	Mouse_P1_017
P1	PA14_RS13110_xylL_216	4496	Mouse_P1_017
P1	PA14_RS13230_-_36	554	Mouse_P1_017
P1	PA14_RS13230_-_67	13	Mouse_P1_017
P1	PA14_RS13230_-_96	1904	Mouse_P1_017
P1	PA14_RS13560_pvdG_9	21618	Mouse_P1_017
P1	PA14_RS13560_pvdG_36	33392	Mouse_P1_017
P1	PA14_RS13560_pvdG_69	3840	Mouse_P1_017
P1	PA14_RS13560_pvdG_112	18519	Mouse_P1_017
P1	PA14_RS13665_-_7	3350	Mouse_P1_017
P1	PA14_RS13665_-_33	12282	Mouse_P1_017
P1	PA14_RS13665_-_54	1836	Mouse_P1_017
P1	PA14_RS13725_pvdE_6	1	Mouse_P1_017
P1	PA14_RS13725_pvdE_72	252	Mouse_P1_017
P1	PA14_RS13725_pvdE_96	22	Mouse_P1_017
P1	PA14_RS13930_-_19	2	Mouse_P1_017
P1	PA14_RS13930_-_42	1068	Mouse_P1_017
P1	PA14_RS14085_gapB_6	853	Mouse_P1_017
P1	PA14_RS14085_gapB_48	7589	Mouse_P1_017
P1	PA14_RS14085_gapB_68	1018	Mouse_P1_017
P1	PA14_RS14970_mgtC_9	30997	Mouse_P1_017
P1	PA14_RS14970_mgtC_48	843	Mouse_P1_017
P1	PA14_RS14970_mgtC_72	6536	Mouse_P1_017
P1	PA14_RS14970_mgtC_153	88	Mouse_P1_017
P1	PA14_RS15605_mexX_47	1	Mouse_P1_017
P1	PA14_RS15605_mexX_92	1	Mouse_P1_017
P1	PA14_RS15605_mexX_148	5	Mouse_P1_017
P1	PA14_RS15610_amrB_109	1	Mouse_P1_017
P1	PA14_RS16130_femR_22	317	Mouse_P1_017
P1	PA14_RS16130_femR_70	2	Mouse_P1_017
P1	PA14_RS16200_qscR_51	951	Mouse_P1_017
P1	PA14_RS16200_qscR_131	1861	Mouse_P1_017
P1	PA14_RS16200_qscR_168	5781	Mouse_P1_017
P1	PA14_RS16200_qscR_204	7271	Mouse_P1_017
P1	PA14_RS16635_dnaQ_118	291	Mouse_P1_017
P1	PA14_RS16640_rnhA_42	1	Mouse_P1_017
P1	PA14_RS16640_rnhA_85	30	Mouse_P1_017
P1	PA14_RS16640_rnhA_166	435	Mouse_P1_017
P1	PA14_RS16770_folD_8	1	Mouse_P1_017
P1	PA14_RS16770_folD_38	1	Mouse_P1_017
P1	PA14_RS16770_folD_62	2	Mouse_P1_017
P1	PA14_RS16770_folD_120	1063	Mouse_P1_017
P1	PA14_RS16775_cysS_2	2	Mouse_P1_017
P1	PA14_RS16775_cysS_33	6	Mouse_P1_017
P1	PA14_RS16775_cysS_153	1	Mouse_P1_017
P1	PA14_RS16780_glnS_69	1	Mouse_P1_017
P1	PA14_RS16790_lpxH_12	1893	Mouse_P1_017
P1	PA14_RS16790_lpxH_48	2	Mouse_P1_017
P1	PA14_RS16790_lpxH_107	3467	Mouse_P1_017
P1	PA14_RS16790_lpxH_137	2	Mouse_P1_017
P1	PA14_RS16815_acnB_14	3	Mouse_P1_017
P1	PA14_RS16815_acnB_41	4949	Mouse_P1_017
P1	PA14_RS16815_acnB_64	68	Mouse_P1_017
P1	PA14_RS16870_sigX_105	4	Mouse_P1_017
P1	PA14_RS16870_sigX_156	2	Mouse_P1_017
P1	PA14_RS16870_sigX_196	2	Mouse_P1_017
P1	PA14_RS16975_cysH_10	3350	Mouse_P1_017
P1	PA14_RS16975_cysH_47	237	Mouse_P1_017
P1	PA14_RS16975_cysH_69	2803	Mouse_P1_017
P1	PA14_RS16975_cysH_107	8837	Mouse_P1_017
P1	PA14_RS16985_cysB_43	5175	Mouse_P1_017
P1	PA14_RS16985_cysB_63	41251	Mouse_P1_017
P1	PA14_RS16985_cysB_92	3028	Mouse_P1_017
P1	PA14_RS16985_cysB_182	9163	Mouse_P1_017
P1	PA14_RS17345_masA_24	190	Mouse_P1_017
P1	PA14_RS17345_masA_77	1947	Mouse_P1_017
P1	PA14_RS17345_masA_98	4564	Mouse_P1_017
P1	PA14_RS17345_masA_162	3773	Mouse_P1_017
P1	PA14_RS17365_aroC_6	1	Mouse_P1_017
P1	PA14_RS17365_aroC_33	1	Mouse_P1_017
P1	PA14_RS17365_aroC_75	1036	Mouse_P1_017
P1	PA14_RS17365_aroC_95	1	Mouse_P1_017
P1	PA14_RS17745_fabA_36	1	Mouse_P1_017
P1	PA14_RS17745_fabA_69	77	Mouse_P1_017
P1	PA14_RS17745_fabA_89	7255	Mouse_P1_017
P1	PA14_RS17750_fabB_45	1	Mouse_P1_017
P1	PA14_RS17750_fabB_94	4290	Mouse_P1_017
